--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Eleonora/imu/slope_down/Run_3
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0099, Std=1.4636, Min=-4.6628, Max=6.3120, RMS=1.4637
  Col 1: Mean=0.0141, Std=1.6010, Min=-3.6471, Max=4.6397, RMS=1.6010
  Col 2: Mean=0.0156, Std=2.2659, Min=-5.3642, Max=12.0582, RMS=2.2660
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0022, Std=0.6028, Min=-2.3727, Max=1.7964, RMS=0.6028
  Col 13: Mean=0.0025, Std=0.9537, Min=-3.0791, Max=2.5059, RMS=0.9537
  Col 14: Mean=0.0173, Std=2.2366, Min=-4.1880, Max=9.6480, RMS=2.2366
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0031, Std=0.6009, Min=-1.6830, Max=1.6729, RMS=0.6009
  Col 19: Mean=0.0065, Std=0.7949, Min=-2.5185, Max=2.1186, RMS=0.7949
  Col 20: Mean=0.0056, Std=2.2421, Min=-3.8584, Max=11.3032, RMS=2.2421
  Col 21: Mean=0.0009, Std=0.7457, Min=-2.6982, Max=2.4790, RMS=0.7457
  Col 22: Mean=0.0010, Std=0.9382, Min=-3.2433, Max=2.6764, RMS=0.9382
  Col 23: Mean=0.0192, Std=2.3011, Min=-3.9959, Max=10.3787, RMS=2.3012
  Col 24: Mean=-0.0047, Std=0.6574, Min=-3.0784, Max=2.0182, RMS=0.6574
  Col 25: Mean=-0.0004, Std=1.4516, Min=-3.2290, Max=6.6421, RMS=1.4516
  Col 26: Mean=0.0109, Std=2.3670, Min=-3.9047, Max=10.5734, RMS=2.3670
  Col 27: Mean=-0.0025, Std=0.7813, Min=-2.7220, Max=3.2881, RMS=0.7813
  Col 28: Mean=-0.0325, Std=1.9847, Min=-4.8799, Max=5.8126, RMS=1.9850
  Col 29: Mean=0.0161, Std=2.2206, Min=-4.1320, Max=9.9306, RMS=2.2207
  Col 30: Mean=-0.0080, Std=1.2779, Min=-3.7921, Max=5.4932, RMS=1.2780
  Col 31: Mean=-0.0619, Std=3.0297, Min=-6.6167, Max=10.3406, RMS=3.0303
  Col 32: Mean=0.0063, Std=2.1824, Min=-4.0126, Max=8.9779, RMS=2.1824
  Col 33: Mean=0.0008, Std=0.6645, Min=-3.5364, Max=2.1014, RMS=0.6645
  Col 34: Mean=-0.0002, Std=0.9926, Min=-2.7666, Max=2.7056, RMS=0.9926
  Col 35: Mean=0.0190, Std=2.2885, Min=-3.9122, Max=10.3047, RMS=2.2886
  Col 36: Mean=0.0076, Std=0.6142, Min=-2.1301, Max=2.8753, RMS=0.6142
  Col 37: Mean=0.0023, Std=1.5252, Min=-4.6950, Max=5.4915, RMS=1.5252
  Col 38: Mean=0.0109, Std=2.4205, Min=-4.9892, Max=9.8423, RMS=2.4206
  Col 39: Mean=-0.0000, Std=0.8288, Min=-2.2046, Max=3.8210, RMS=0.8288
  Col 40: Mean=0.0035, Std=2.1043, Min=-6.3387, Max=7.5024, RMS=2.1043
  Col 41: Mean=0.0132, Std=2.1878, Min=-4.7258, Max=8.8045, RMS=2.1879
  Col 42: Mean=-0.0030, Std=1.0533, Min=-3.5536, Max=3.2664, RMS=1.0533
  Col 43: Mean=0.0022, Std=2.9494, Min=-8.3521, Max=11.4496, RMS=2.9494
  Col 44: Mean=0.0036, Std=2.0716, Min=-4.8204, Max=7.8735, RMS=2.0716
  Col 45: Mean=0.0155, Std=2.6218, Min=-8.1103, Max=12.0824, RMS=2.6219
  Col 46: Mean=0.0025, Std=3.0793, Min=-10.0575, Max=12.7301, RMS=3.0793
  Col 47: Mean=0.0140, Std=3.3532, Min=-9.6302, Max=15.6423, RMS=3.3532
