--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Camilla/imu/slope_up/Run_2
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=0.0037, Std=1.9338, Min=-6.8046, Max=6.1473, RMS=1.9338
  Col 1: Mean=-0.0056, Std=0.9639, Min=-2.6144, Max=4.0257, RMS=0.9639
  Col 2: Mean=-0.0046, Std=1.8865, Min=-3.8490, Max=6.2583, RMS=1.8865
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-0.0017, Std=1.4236, Min=-4.7633, Max=2.9349, RMS=1.4236
  Col 13: Mean=-0.0023, Std=0.7982, Min=-2.2875, Max=2.8379, RMS=0.7982
  Col 14: Mean=-0.0104, Std=2.0399, Min=-3.7364, Max=6.4766, RMS=2.0399
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=0.0152, Std=0.8851, Min=-2.8077, Max=1.8433, RMS=0.8852
  Col 19: Mean=0.0047, Std=0.5884, Min=-2.0665, Max=2.4824, RMS=0.5884
  Col 20: Mean=-0.0185, Std=1.8572, Min=-3.4545, Max=6.9127, RMS=1.8572
  Col 21: Mean=-0.0026, Std=1.5359, Min=-5.7591, Max=2.9550, RMS=1.5359
  Col 22: Mean=-0.0101, Std=0.8793, Min=-2.6024, Max=2.7235, RMS=0.8794
  Col 23: Mean=-0.0110, Std=2.0503, Min=-4.1312, Max=9.4160, RMS=2.0503
  Col 24: Mean=0.0052, Std=2.1543, Min=-10.0956, Max=4.9922, RMS=2.1543
  Col 25: Mean=-0.0192, Std=0.7855, Min=-3.3768, Max=2.3013, RMS=0.7857
  Col 26: Mean=-0.0239, Std=1.9945, Min=-4.4559, Max=6.6429, RMS=1.9947
  Col 27: Mean=0.0162, Std=2.2017, Min=-7.2028, Max=5.4021, RMS=2.2018
  Col 28: Mean=-0.0014, Std=0.7528, Min=-3.1296, Max=1.6963, RMS=0.7528
  Col 29: Mean=-0.0339, Std=1.8475, Min=-3.7071, Max=7.4852, RMS=1.8479
  Col 30: Mean=-0.0182, Std=2.7520, Min=-8.4686, Max=6.7755, RMS=2.7521
  Col 31: Mean=0.0192, Std=1.1016, Min=-3.5303, Max=3.9144, RMS=1.1017
  Col 32: Mean=-0.2132, Std=2.0803, Min=-9.0213, Max=5.6339, RMS=2.0912
  Col 33: Mean=-0.0094, Std=1.5038, Min=-5.3196, Max=3.4852, RMS=1.5038
  Col 34: Mean=-0.0078, Std=0.8728, Min=-2.8541, Max=3.6607, RMS=0.8728
  Col 35: Mean=-0.0089, Std=2.0086, Min=-4.8130, Max=8.4275, RMS=2.0086
  Col 36: Mean=0.0108, Std=1.8713, Min=-8.4730, Max=4.3256, RMS=1.8713
  Col 37: Mean=0.0067, Std=0.8922, Min=-2.5921, Max=3.1054, RMS=0.8923
  Col 38: Mean=-0.0147, Std=1.9282, Min=-4.2241, Max=5.8614, RMS=1.9283
  Col 39: Mean=0.0656, Std=2.2974, Min=-5.9735, Max=7.8584, RMS=2.2983
  Col 40: Mean=-0.0133, Std=1.1447, Min=-2.7039, Max=9.5945, RMS=1.1448
  Col 41: Mean=-0.0875, Std=1.9937, Min=-8.8916, Max=4.9517, RMS=1.9957
  Col 42: Mean=0.0735, Std=3.1264, Min=-8.9034, Max=7.1719, RMS=3.1272
  Col 43: Mean=0.0137, Std=1.2884, Min=-3.2464, Max=6.8712, RMS=1.2885
  Col 44: Mean=-0.0098, Std=1.9356, Min=-6.6628, Max=4.7260, RMS=1.9357
  Col 45: Mean=-0.0148, Std=3.1404, Min=-12.0828, Max=10.1735, RMS=3.1405
  Col 46: Mean=0.0059, Std=1.8639, Min=-6.7061, Max=6.6309, RMS=1.8639
  Col 47: Mean=-0.2920, Std=4.4324, Min=-11.0862, Max=23.1002, RMS=4.4420
  Col 48: Mean=0.0527, Std=4.7329, Min=-12.0015, Max=15.6643, RMS=4.7332
  Col 49: Mean=0.0105, Std=2.3504, Min=-11.9607, Max=13.3590, RMS=2.3504
  Col 50: Mean=-0.6842, Std=3.7440, Min=-9.4407, Max=20.3850, RMS=3.8060
  Col 51: Mean=0.0684, Std=8.8004, Min=-27.1963, Max=42.6152, RMS=8.8007
  Col 52: Mean=-0.0235, Std=2.9767, Min=-17.2638, Max=12.7340, RMS=2.9768
  Col 53: Mean=-0.1818, Std=4.9561, Min=-24.3532, Max=23.1180, RMS=4.9594
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0267, Std=3.2121, Min=-9.0665, Max=9.0647, RMS=3.2122
  Col 58: Mean=-0.0108, Std=1.6858, Min=-7.6679, Max=7.0506, RMS=1.6858
  Col 59: Mean=-0.2410, Std=3.5535, Min=-10.3540, Max=16.7767, RMS=3.5617
  Col 60: Mean=-0.0273, Std=4.8764, Min=-11.1132, Max=15.2727, RMS=4.8764
  Col 61: Mean=0.0136, Std=2.5613, Min=-11.0198, Max=8.8442, RMS=2.5613
  Col 62: Mean=-0.3761, Std=3.7898, Min=-9.3153, Max=21.6456, RMS=3.8084
  Col 63: Mean=0.1273, Std=8.8325, Min=-28.4310, Max=28.1755, RMS=8.8334
  Col 64: Mean=0.0277, Std=3.3085, Min=-19.7217, Max=22.2312, RMS=3.3086
  Col 65: Mean=-0.4543, Std=5.9801, Min=-28.5497, Max=44.9166, RMS=5.9973
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

