--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Artur/imu/walk/Run_5
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0532, Std=2.2264, Min=-6.6370, Max=6.8123, RMS=2.2270
  Col 1: Mean=0.0038, Std=1.6588, Min=-6.3226, Max=9.1467, RMS=1.6588
  Col 2: Mean=-0.7263, Std=3.7482, Min=-9.1882, Max=8.9609, RMS=3.8179
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0142, Std=1.2338, Min=-2.9757, Max=3.2137, RMS=1.2339
  Col 13: Mean=-0.0067, Std=0.9212, Min=-2.9154, Max=2.6851, RMS=0.9212
  Col 14: Mean=-0.0015, Std=3.2387, Min=-7.4062, Max=7.3439, RMS=3.2387
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0135, Std=0.8598, Min=-2.4654, Max=2.4500, RMS=0.8599
  Col 19: Mean=-0.0078, Std=1.5354, Min=-4.7663, Max=6.4872, RMS=1.5354
  Col 20: Mean=-0.0199, Std=2.8769, Min=-6.8883, Max=8.4945, RMS=2.8769
  Col 21: Mean=0.0133, Std=1.1915, Min=-3.6277, Max=4.1068, RMS=1.1915
  Col 22: Mean=-0.0023, Std=1.0450, Min=-3.2934, Max=3.7391, RMS=1.0450
  Col 23: Mean=0.0027, Std=3.2187, Min=-7.5267, Max=8.4409, RMS=3.2187
  Col 24: Mean=0.0096, Std=1.9174, Min=-4.4744, Max=7.4331, RMS=1.9174
  Col 25: Mean=0.0037, Std=0.9127, Min=-2.8859, Max=2.2143, RMS=0.9127
