--- IMU STATS REPORT ---
Source: /Volumes/LaCie/GAIT/dataset/Alessio/imu/walk/Run_5
==============================

[Sensor_Free_Acceleration.csv] (Cols: 69)
  Col 0: Mean=-0.0022, Std=2.0195, Min=-4.6854, Max=6.2749, RMS=2.0195
  Col 1: Mean=-0.0022, Std=1.6115, Min=-5.0616, Max=4.6377, RMS=1.6115
  Col 2: Mean=-0.0993, Std=1.8912, Min=-9.0110, Max=6.9271, RMS=1.8938
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=0.0043, Std=0.7746, Min=-1.8086, Max=1.7333, RMS=0.7746
  Col 13: Mean=-0.0039, Std=0.9493, Min=-2.3214, Max=2.3769, RMS=0.9493
  Col 14: Mean=-0.0010, Std=1.8111, Min=-3.2538, Max=5.7130, RMS=1.8111
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=-0.0099, Std=0.4553, Min=-1.6641, Max=1.7365, RMS=0.4554
  Col 19: Mean=-0.0096, Std=0.9721, Min=-2.7624, Max=2.3746, RMS=0.9722
  Col 20: Mean=0.0016, Std=1.4346, Min=-2.6790, Max=4.7566, RMS=1.4346
  Col 21: Mean=0.0027, Std=0.8254, Min=-2.0351, Max=2.3235, RMS=0.8254
  Col 22: Mean=-0.0037, Std=1.0801, Min=-1.9643, Max=2.4239, RMS=1.0801
  Col 23: Mean=0.0029, Std=1.5008, Min=-2.9102, Max=4.2612, RMS=1.5008
  Col 24: Mean=0.0092, Std=1.5102, Min=-3.3691, Max=4.2475, RMS=1.5102
  Col 25: Mean=0.0083, Std=0.9910, Min=-1.9787, Max=2.4003, RMS=0.9910
  Col 26: Mean=-0.0024, Std=1.6464, Min=-3.2294, Max=4.5420, RMS=1.6464
  Col 27: Mean=-0.0151, Std=2.7734, Min=-6.4042, Max=5.3764, RMS=2.7734
  Col 28: Mean=-0.0051, Std=0.9532, Min=-2.0603, Max=3.2126, RMS=0.9532
  Col 29: Mean=-0.0088, Std=1.8182, Min=-4.1039, Max=4.8279, RMS=1.8182
  Col 30: Mean=-0.0289, Std=3.3188, Min=-6.3747, Max=6.6901, RMS=3.3190
  Col 31: Mean=-0.0164, Std=1.2986, Min=-2.3890, Max=5.3387, RMS=1.2987
  Col 32: Mean=-0.0187, Std=2.2443, Min=-5.6240, Max=4.9801, RMS=2.2444
  Col 33: Mean=0.0041, Std=0.7573, Min=-2.0901, Max=2.1458, RMS=0.7573
  Col 34: Mean=-0.0049, Std=1.1197, Min=-2.6945, Max=2.3134, RMS=1.1197
  Col 35: Mean=0.0016, Std=1.5010, Min=-2.9324, Max=4.6122, RMS=1.5010
  Col 36: Mean=0.0224, Std=2.0480, Min=-5.2569, Max=5.2168, RMS=2.0481
  Col 37: Mean=-0.0207, Std=1.4311, Min=-3.6331, Max=2.7425, RMS=1.4312
  Col 38: Mean=-0.0129, Std=1.7693, Min=-3.3380, Max=4.7979, RMS=1.7694
  Col 39: Mean=-0.0152, Std=4.4581, Min=-10.6277, Max=6.9766, RMS=4.4581
  Col 40: Mean=0.0103, Std=1.4117, Min=-7.1897, Max=5.1183, RMS=1.4118
  Col 41: Mean=-0.0266, Std=2.9005, Min=-5.6479, Max=6.4548, RMS=2.9006
  Col 42: Mean=-0.0489, Std=5.6481, Min=-11.1565, Max=10.6515, RMS=5.6483
  Col 43: Mean=0.0262, Std=1.6954, Min=-11.6289, Max=7.2104, RMS=1.6956
  Col 44: Mean=-0.0388, Std=3.8006, Min=-7.5321, Max=8.2777, RMS=3.8008
  Col 45: Mean=0.0122, Std=5.8303, Min=-24.2681, Max=17.2287, RMS=5.8303
  Col 46: Mean=-0.0095, Std=2.9880, Min=-12.6415, Max=9.2764, RMS=2.9880
  Col 47: Mean=0.0021, Std=4.3817, Min=-11.4167, Max=23.3225, RMS=4.3817
  Col 48: Mean=-0.0219, Std=5.3075, Min=-14.5746, Max=11.7358, RMS=5.3075
  Col 49: Mean=0.0121, Std=3.1823, Min=-10.8031, Max=16.8110, RMS=3.1823
  Col 50: Mean=-0.1224, Std=2.9056, Min=-13.0885, Max=16.3393, RMS=2.9082
  Col 51: Mean=-0.0379, Std=10.3432, Min=-34.8973, Max=37.8163, RMS=10.3433
  Col 52: Mean=-0.0183, Std=3.6997, Min=-15.9965, Max=18.6570, RMS=3.6997
  Col 53: Mean=-0.1840, Std=7.0057, Min=-39.8088, Max=18.7901, RMS=7.0081
  Col 54: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 55: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 56: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 57: Mean=-0.0019, Std=4.6570, Min=-18.7345, Max=13.4182, RMS=4.6570
  Col 58: Mean=0.0013, Std=2.6637, Min=-9.9871, Max=10.0070, RMS=2.6637
  Col 59: Mean=-0.0096, Std=4.4894, Min=-12.3480, Max=26.1657, RMS=4.4894
  Col 60: Mean=-0.0256, Std=5.2378, Min=-13.9198, Max=11.3612, RMS=5.2379
  Col 61: Mean=-0.0118, Std=2.7447, Min=-12.6418, Max=10.1500, RMS=2.7447
  Col 62: Mean=-0.1371, Std=2.7183, Min=-11.7434, Max=12.6975, RMS=2.7218
  Col 63: Mean=-0.0320, Std=10.5449, Min=-32.3541, Max=39.0933, RMS=10.5449
  Col 64: Mean=0.0001, Std=3.4346, Min=-22.5702, Max=17.0698, RMS=3.4346
  Col 65: Mean=-0.1834, Std=7.3402, Min=-40.1437, Max=22.5153, RMS=7.3425
  Col 66: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 67: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 68: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000

[Sensor_Orientation_Euler.csv] (Cols: 69)
  Col 0: Mean=-12.1681, Std=24.3182, Min=-179.9989, Max=23.5512, RMS=27.1926
  Col 1: Mean=-79.1936, Std=7.8788, Min=-85.2695, Max=-6.1991, RMS=79.5846
  Col 2: Mean=-130.3823, Std=97.4269, Min=-179.9982, Max=179.9924, RMS=162.7622
  Col 3: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 4: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 5: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 6: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 7: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 8: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 9: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 10: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 11: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 12: Mean=-10.9099, Std=4.5768, Min=-24.4492, Max=-0.4939, RMS=11.8310
  Col 13: Mean=-59.8688, Std=2.6086, Min=-66.4972, Max=-52.1861, RMS=59.9256
  Col 14: Mean=12.8722, Std=4.9072, Min=1.5385, Max=25.7106, RMS=13.7758
  Col 15: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 16: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 17: Mean=0.0000, Std=0.0000, Min=0.0000, Max=0.0000, RMS=0.0000
  Col 18: Mean=66.5612, Std=2.6230, Min=61.9324, Max=78.8485, RMS=66.6128
  Col 19: Mean=0.5123, Std=4.1879, Min=-10.9428, Max=9.3252, RMS=4.2191
  Col 20: Mean=-91.7567, Std=3.1901, Min=-99.2610, Max=-85.0130, RMS=91.8121
  Col 21: Mean=43.4923, Std=2.4414, Min=36.8405, Max=50.9216, RMS=43.5608
  Col 22: Mean=0.3284, Std=1.9374, Min=-3.7496, Max=6.2389, RMS=1.9651
  Col 23: Mean=105.7443, Std=3.5090, Min=98.5443, Max=113.3214, RMS=105.8025
  Col 24: Mean=-24.9269, Std=5.7461, Min=-39.0812, Max=-8.2774, RMS=25.5806
  Col 25: Mean=-62.7277, Std=4.8826, Min=-72.3352, Max=-49.3550, RMS=62.9174
  Col 26: Mean=-43.0670, Std=11.3804, Min=-65.7568, Max=-23.0327, RMS=44.5452
  Col 27: Mean=-53.5612, Std=7.4452, Min=-64.8833, Max=-25.9543, RMS=54.0762
  Col 28: Mean=-61.3469, Std=11.5557, Min=-80.3974, Max=-34.2752, RMS=62.4258
  Col 29: Mean=-6.6530, Std=13.4163, Min=-44.7170, Max=20.2671, RMS=14.9753
  Col 30: Mean=63.3414, Std=11.2752, Min=32.7547, Max=82.0676, RMS=64.3371
  Col 31: Mean=-22.5231, Std=10.2175, Min=-48.2308, Max=-4.4590, RMS=24.7323
  Col 32: Mean=-141.7766, Std=12.4402, Min=-165.8938, Max=-116.3269, RMS=142.3213
